 ,2000-02-14,1,incidence,,,,,,6,9,0,not recorded
 ,2000-02-21,2,incidence,,,,,,6,9,0,not recorded
 ,2000-02-28,0,incidence,,,,,,6,9,0,not recorded
 ,2000-03-06,0,incidence,,,,,,6,9,0,not recorded
 ,2000-03-13,0,incidence,,,,,,6,9,0,not recorded
 ,2000-03-20,0,incidence,,,,,,6,9,0,not recorded
 ,2000-03-27,0,incidence,,,,,,6,9,0,not recorded
 ,2000-04-03,1,incidence,,,,,,6,9,0,not recorded
 ,2000-04-10,0,incidence,,,,,,6,9,0,not recorded
 ,2000-04-17,0,incidence,,,,,,6,9,0,not recorded
 ,2000-04-24,1,incidence,,,,,,6,9,0,not recorded
 ,2000-05-01,1,incidence,,,,,,6,9,0,not recorded
 ,2000-05-08,0,incidence,,,,,,6,9,0,not recorded
 ,2000-05-15,0,incidence,,,,,,6,9,0,not recorded
 ,2000-05-22,1,incidence,,,,,,6,9,0,not recorded
 ,2000-05-29,2,incidence,,,,,,6,9,0,not recorded
 ,2000-06-05,0,incidence,,,,,,6,9,0,not recorded
 ,2000-06-12,2,incidence,,,,,,6,9,0,not recorded
 ,2000-06-19,7,incidence,,,,,,6,9,0,not recorded
 ,2000-06-26,5,incidence,,,,,,6,9,0,not recorded
 ,2000-07-03,4,incidence,,,,,,6,9,0,not recorded
 ,2000-07-10,6,incidence,,,,,,6,9,0,not recorded
 ,2000-07-17,14,incidence,,,,,,6,9,0,not recorded
 ,2000-07-24,34,incidence,,,,,,6,9,0,not recorded
 ,2000-07-31,37,incidence,,,,,,6,9,0,not recorded
 ,2000-08-07,29,incidence,,,,,,6,9,0,not recorded
 ,2000-08-14,36,incidence,,,,,,6,9,0,not recorded
 ,2000-08-21,53,incidence,,,,,,6,9,0,not recorded
 ,2000-08-28,72,incidence,,,,,,6,9,0,not recorded
 ,2000-09-04,54,incidence,,,,,,6,9,0,not recorded
 ,2000-09-11,40,incidence,,,,,,6,9,0,not recorded
 ,2000-09-18,32,incidence,,,,,,6,9,0,not recorded
 ,2000-09-25,18,incidence,,,,,,6,9,0,not recorded
 ,2000-10-02,15,incidence,,,,,,6,9,0,not recorded
 ,2000-10-09,25,incidence,,,,,,6,9,0,not recorded
 ,2000-10-16,10,incidence,,,,,,6,9,0,not recorded
 ,2000-10-23,5,incidence,,,,,,6,9,0,not recorded
 ,2000-10-30,2,incidence,,,,,,6,9,0,not recorded
 ,2000-11-06,5,incidence,,,,,,6,9,0,not recorded
 ,2000-11-13,1,incidence,,,,,,6,9,0,not recorded
 ,2000-11-20,1,incidence,,,,,,6,9,0,not recorded
 ,2000-11-27,1,incidence,,,,,,6,9,0,not recorded
 ,2000-12-04,3,incidence,,,,,,6,9,0,not recorded
 ,2000-12-11,1,incidence,,,,,,6,9,0,not recorded
 ,2000-12-18,1,incidence,,,,,,6,9,0,not recorded
 ,2000-12-25,0,incidence,,,,,,6,9,0,not recorded
 ,2001-01-01,0,incidence,,,,,,6,9,0,not recorded
 ,2001-01-01,2,incidence,,,,,,6,9,0,not recorded
 ,2001-01-08,0,incidence,,,,,,6,9,0,not recorded
 ,2001-01-15,0,incidence,,,,,,6,9,0,not recorded
 ,2001-01-22,0,incidence,,,,,,6,9,0,not recorded
 ,2001-01-29,0,incidence,,,,,,6,9,0,not recorded
 ,2001-02-05,2,incidence,,,,,,6,9,0,not recorded
 ,2001-02-12,0,incidence,,,,,,6,9,0,not recorded
 ,2001-02-19,1,incidence,,,,,,6,9,0,not recorded
 ,2001-02-26,0,incidence,,,,,,6,9,0,not recorded
 ,2001-03-05,2,incidence,,,,,,6,9,0,not recorded
 ,2001-03-12,1,incidence,,,,,,6,9,0,not recorded
 ,2001-03-19,0,incidence,,,,,,6,9,0,not recorded
 ,2001-03-26,1,incidence,,,,,,6,9,0,not recorded
 ,2001-04-09,0,incidence,,,,,,6,9,0,not recorded
 ,2001-04-16,0,incidence,,,,,,6,9,0,not recorded
 ,2001-04-23,1,incidence,,,,,,6,9,0,not recorded
 ,2001-04-30,0,incidence,,,,,,6,9,0,not recorded
 ,2001-05-07,0,incidence,,,,,,6,9,0,not recorded
 ,2001-05-14,3,incidence,,,,,,6,9,0,not recorded
 ,2001-05-21,0,incidence,,,,,,6,9,0,not recorded
 ,2001-05-28,0,incidence,,,,,,6,9,0,not recorded
 ,2001-06-04,0,incidence,,,,,,6,9,0,not recorded
 ,2001-06-11,1,incidence,,,,,,6,9,0,not recorded
 ,2001-06-18,2,incidence,,,,,,6,9,0,not recorded
 ,2001-06-25,2,incidence,,,,,,6,9,0,not recorded
 ,2001-07-02,12,incidence,,,,,,6,9,0,not recorded
 ,2001-07-09,4,incidence,,,,,,6,9,0,not recorded
 ,2001-07-16,19,incidence,,,,,,6,9,0,not recorded
 ,2001-07-23,12,incidence,,,,,,6,9,0,not recorded
 ,2001-07-30,21,incidence,,,,,,6,9,0,not recorded
 ,2001-08-06,18,incidence,,,,,,6,9,0,not recorded
 ,2001-08-13,19,incidence,,,,,,6,9,0,not recorded
 ,2001-08-20,13,incidence,,,,,,6,9,0,not recorded
 ,2001-08-27,9,incidence,,,,,,6,9,0,not recorded
 ,2001-09-03,4,incidence,,,,,,6,9,0,not recorded
 ,2001-09-10,3,incidence,,,,,,6,9,0,not recorded
 ,2001-09-17,2,incidence,,,,,,6,9,0,not recorded
 ,2001-09-24,3,incidence,,,,,,6,9,0,not recorded
 ,2001-10-01,1,incidence,,,,,,6,9,0,not recorded
 ,2001-10-22,1,incidence,,,,,,6,9,0,not recorded
 ,2001-11-05,1,incidence,,,,,,6,9,0,not recorded
 ,2001-11-12,0,incidence,,,,,,6,9,0,not recorded
 ,2001-12-24,0,incidence,,,,,,6,9,0,not recorded
 ,2001-12-31,1,incidence,,,,,,6,9,0,not recorded
 ,2002-01-07,16,incidence,,,,,,6,9,0,not recorded
 ,2002-01-14,0,incidence,,,,,,6,9,0,not recorded
 ,2002-01-21,1,incidence,,,,,,6,9,0,not recorded
 ,2002-01-28,2,incidence,,,,,,6,9,0,not recorded
 ,2002-02-04,0,incidence,,,,,,6,9,0,not recorded
 ,2002-02-11,2,incidence,,,,,,6,9,0,not recorded
 ,2002-02-18,1,incidence,,,,,,6,9,0,not recorded
 ,2002-02-25,0,incidence,,,,,,6,9,0,not recorded
 ,2002-03-04,0,incidence,,,,,,6,9,0,not recorded
 ,2002-03-11,5,incidence,,,,,,6,9,0,not recorded
 ,2002-03-18,17,incidence,,,,,,6,9,0,not recorded
 ,2002-03-25,2,incidence,,,,,,6,9,0,not recorded
 ,2002-04-01,0,incidence,,,,,,6,9,0,not recorded
 ,2002-04-08,0,incidence,,,,,,6,9,0,not recorded
 ,2002-04-15,1,incidence,,,,,,6,9,0,not recorded
 ,2002-04-22,2,incidence,,,,,,6,9,0,not recorded
 ,2002-04-29,6,incidence,,,,,,6,9,0,not recorded
 ,2002-05-06,6,incidence,,,,,,6,9,0,not recorded
 ,2002-05-13,8,incidence,,,,,,6,9,0,not recorded
 ,2002-05-20,23,incidence,,,,,,6,9,0,not recorded
 ,2002-05-27,37,incidence,,,,,,6,9,0,not recorded
 ,2002-06-03,48,incidence,,,,,,6,9,0,not recorded
 ,2002-06-10,45,incidence,,,,,,6,9,0,not recorded
 ,2002-06-17,33,incidence,,,,,,6,9,0,not recorded
 ,2002-06-24,50,incidence,,,,,,6,9,0,not recorded
 ,2002-07-01,54,incidence,,,,,,6,9,0,not recorded
 ,2002-07-08,46,incidence,,,,,,6,9,0,not recorded
 ,2002-07-15,37,incidence,,,,,,6,9,0,not recorded
 ,2002-07-22,46,incidence,,,,,,6,9,0,not recorded
 ,2002-07-29,30,incidence,,,,,,6,9,0,not recorded
 ,2002-08-05,63,incidence,,,,,,6,9,0,not recorded
 ,2002-08-12,14,incidence,,,,,,6,9,0,not recorded
 ,2002-08-19,11,incidence,,,,,,6,9,0,not recorded
 ,2002-08-26,11,incidence,,,,,,6,9,0,not recorded
 ,2002-09-02,3,incidence,,,,,,6,9,0,not recorded
 ,2002-09-09,1,incidence,,,,,,6,9,0,not recorded
 ,2002-09-16,0,incidence,,,,,,6,9,0,not recorded
 ,2002-09-23,6,incidence,,,,,,6,9,0,not recorded
 ,2002-09-30,2,incidence,,,,,,6,9,0,not recorded
 ,2002-10-07,0,incidence,,,,,,6,9,0,not recorded
 ,2002-10-14,0,incidence,,,,,,6,9,0,not recorded
 ,2002-10-21,0,incidence,,,,,,6,9,0,not recorded
 ,2002-10-28,0,incidence,,,,,,6,9,0,not recorded
 ,2002-11-04,0,incidence,,,,,,6,9,0,not recorded
 ,2002-11-11,0,incidence,,,,,,6,9,0,not recorded
 ,2002-11-18,0,incidence,,,,,,6,9,0,not recorded
 ,2002-11-25,0,incidence,,,,,,6,9,0,not recorded
 ,2002-12-02,0,incidence,,,,,,6,9,0,not recorded
 ,2002-12-09,0,incidence,,,,,,6,9,0,not recorded
 ,2002-12-16,0,incidence,,,,,,6,9,0,not recorded
 ,2002-12-23,0,incidence,,,,,,6,9,0,not recorded
 ,2002-12-30,1,incidence,,,,,,6,9,0,not recorded
 ,2003-01-06,14,incidence,,,,,,6,9,0,not recorded
 ,2003-01-13,0,incidence,,,,,,6,9,0,not recorded
 ,2003-01-20,0,incidence,,,,,,6,9,0,not recorded
 ,2003-01-27,0,incidence,,,,,,6,9,0,not recorded
 ,2003-02-03,0,incidence,,,,,,6,9,0,not recorded
 ,2003-02-10,0,incidence,,,,,,6,9,0,not recorded
 ,2003-02-17,0,incidence,,,,,,6,9,0,not recorded
 ,2003-02-24,1,incidence,,,,,,6,9,0,not recorded
 ,2003-03-03,0,incidence,,,,,,6,9,0,not recorded
 ,2003-03-10,0,incidence,,,,,,6,9,0,not recorded
 ,2003-03-17,0,incidence,,,,,,6,9,0,not recorded
 ,2003-03-24,0,incidence,,,,,,6,9,0,not recorded
 ,2003-03-31,1,incidence,,,,,,6,9,0,not recorded
