disease_id,location_id,eventdate,reportdate,count,eventtype2,agemin,agemax,gender,socialstruct,synthetic,source
5,49,NA,1977-03-18,129,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-03-25,139,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-04-01,124,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-04-08,118,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-04-15,90,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-04-22,120,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-04-29,96,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-05-06,106,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-05-13,86,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-05-20,51,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-05-27,83,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-06-03,61,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-06-10,37,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-06-17,55,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-06-24,80,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-07-01,98,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-07-08,50,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-07-15,81,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-07-22,66,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-07-29,48,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-08-05,64,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-08-12,48,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-08-19,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-08-26,33,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-09-02,22,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-09-09,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-09-16,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-09-23,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-09-30,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-10-07,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-10-14,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-10-21,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-10-28,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-11-04,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-11-11,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-11-18,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-11-25,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-12-02,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-12-09,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-12-16,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-12-23,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1977-12-30,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-01-06,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-01-13,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-01-20,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-01-27,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-02-03,29,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-02-10,21,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-02-17,29,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-02-24,40,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-03-03,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-03-10,40,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-03-17,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-03-24,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-03-31,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-04-07,43,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-04-14,32,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-04-21,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-04-28,55,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-05-05,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-05-12,44,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-05-19,39,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-05-26,48,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-06-02,40,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-06-09,56,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-06-16,67,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-06-23,59,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-06-30,68,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-07-07,70,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-07-14,71,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-07-21,63,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-07-28,70,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-08-04,33,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-08-11,53,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-08-18,51,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-08-25,43,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-09-01,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-09-08,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-09-15,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-09-22,19,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-09-29,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-10-06,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-10-13,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-10-20,25,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-10-27,28,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-11-03,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-11-10,22,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-11-17,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-11-24,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-12-01,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-12-08,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-12-15,39,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-12-22,24,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1978-12-29,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-01-05,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-01-12,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-01-19,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-01-26,31,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-02-02,23,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-02-09,28,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-02-16,28,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-02-23,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-03-02,25,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-03-09,40,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-03-16,36,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-03-23,49,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-03-30,49,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-04-06,65,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-04-13,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-04-20,45,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-04-27,71,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-05-04,60,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-05-11,29,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-05-18,46,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-05-25,80,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-06-01,93,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-06-08,85,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-06-15,65,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-06-22,70,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-06-29,79,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-07-06,81,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-07-13,52,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-07-20,75,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-07-27,56,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-08-03,56,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-08-10,46,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-08-17,24,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-08-24,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-08-31,19,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-09-07,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-09-14,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-09-21,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-09-28,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-10-05,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-10-12,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-10-19,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-10-26,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-11-02,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-11-09,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-11-16,21,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-11-23,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-11-30,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-12-07,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-12-14,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-12-21,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1979-12-28,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-01-04,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-01-11,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-01-18,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-01-25,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-02-01,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-02-08,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-02-15,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-02-22,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-02-29,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-03-07,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-03-14,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-03-21,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-03-28,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-04-04,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-04-11,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-04-18,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-04-25,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-05-02,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-05-09,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-05-16,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-05-23,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-05-30,22,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-06-06,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-06-13,30,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-06-20,34,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-06-27,31,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-07-04,45,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-07-11,69,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-07-18,59,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-07-25,62,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-08-01,72,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-08-08,73,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-08-15,39,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-08-22,35,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-08-29,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-09-05,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-09-12,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-09-19,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-09-26,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-10-03,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-10-10,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-10-17,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-10-24,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-10-31,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-11-07,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-11-14,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-11-21,31,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-11-28,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-12-05,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-12-12,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-12-19,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1980-12-26,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-01-02,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-01-09,24,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-01-16,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-01-23,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-01-30,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-02-06,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-02-13,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-02-20,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-02-27,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-03-06,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-03-13,32,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-03-20,21,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-03-27,30,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-04-03,34,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-04-10,33,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-04-17,30,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-04-24,42,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-05-01,71,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-05-08,36,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-05-15,46,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-05-22,34,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-05-29,47,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-06-05,52,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-06-12,49,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-06-19,37,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-06-26,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-07-03,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-07-10,35,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-07-17,23,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-07-24,50,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-07-31,37,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-08-07,40,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-08-14,24,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-08-21,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-08-28,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-09-04,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-09-11,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-09-18,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-09-25,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-10-02,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-10-09,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-10-16,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-10-23,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-10-30,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-11-06,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-11-13,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-11-20,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-11-27,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-12-04,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-12-11,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-12-18,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1981-12-25,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-01-01,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-01-08,33,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-01-15,19,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-01-22,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-01-29,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-02-05,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-02-12,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-02-19,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-02-26,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-03-05,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-03-12,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-03-19,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-03-26,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-04-02,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-04-09,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-04-16,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-04-23,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-04-30,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-05-07,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-05-14,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-05-21,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-05-28,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-06-04,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-06-11,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-06-18,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-06-25,23,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-07-02,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-07-09,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-07-16,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-07-23,24,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-07-30,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-08-06,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-08-13,19,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-08-20,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-08-27,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-09-03,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-09-10,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-09-17,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-09-24,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-10-01,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-10-08,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-10-15,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-10-22,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-10-29,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-11-05,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-11-12,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-11-19,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-11-26,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-12-03,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-12-10,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-12-17,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-12-24,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1982-12-31,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-01-07,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-01-14,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-01-21,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-01-28,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-02-04,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-02-11,19,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-02-18,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-02-25,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-03-04,24,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-03-11,24,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-03-18,45,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-03-25,25,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-04-01,52,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-04-08,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-04-15,72,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-04-22,35,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-04-29,38,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-05-06,44,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-05-13,47,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-05-20,59,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-05-27,57,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-06-03,42,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-06-10,56,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-06-17,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-06-24,61,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-07-01,51,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-07-08,34,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-07-15,65,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-07-22,52,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-07-29,35,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-08-05,23,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-08-12,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-08-19,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-08-26,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-09-02,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-09-09,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,49,NA,1983-09-16,2,NA,NA,NA,NA,NA,0,Bolker webpage
