99999,99999,"2016-11-11","2016-11-11",65,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-12","2016-11-12",740,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-12","2016-11-12",49,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-13","2016-11-13",900,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-13","2016-11-13",80,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-14","2016-11-14",927,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-14","2016-11-14",98,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-15","2016-11-15",1074,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-15","2016-11-15",98,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-16","2016-11-16",1225,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-16","2016-11-16",141,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-17","2016-11-17",1225,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-17","2016-11-17",128,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-18","2016-11-18",1319,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
