"","date","city","count"
"920",1965-08-21,"London",249
"921",1965-08-28,"London",183
"922",1965-09-04,"London",136
"923",1965-09-11,"London",120
"924",1965-09-18,"London",113
"925",1965-09-25,"London",99
"926",1965-10-02,"London",101
"927",1965-10-09,"London",141
"928",1965-10-16,"London",135
"929",1965-10-23,"London",164
"930",1965-10-30,"London",170
"931",1965-11-06,"London",261
"932",1965-11-13,"London",184
"933",1965-11-20,"London",153
"934",1965-11-27,"London",133
"935",1965-12-04,"London",151
"936",1965-12-11,"London",185
"937",1965-12-18,"London",140
"938",1965-12-25,"London",185
"939",1966-01-01,"London",228
"940",1966-01-08,"London",242
"941",1966-01-15,"London",269
"942",1966-01-22,"London",205
"943",1966-01-29,"London",249
"944",1966-02-05,"London",383
"945",1966-02-12,"London",388
"946",1966-02-19,"London",397
"947",1966-02-26,"London",427
"948",1966-03-05,"London",376
"949",1966-03-12,"London",477
"950",1966-03-19,"London",392
"951",1966-03-26,"London",418
"952",1966-04-02,"London",533
"953",1966-04-09,"London",387
"954",1966-04-16,"London",510
"955",1966-04-23,"London",605
"956",1966-04-30,"London",525
"957",1966-05-07,"London",459
"958",1966-05-14,"London",429
"959",1966-05-21,"London",456
"960",1966-05-28,"London",621
"961",1966-06-04,"London",479
"962",1966-06-11,"London",752
"963",1966-06-18,"London",609
"964",1966-06-25,"London",714
"965",1966-07-02,"London",717
"966",1966-07-09,"London",839
"967",1966-07-16,"London",781
"968",1966-07-23,"London",812
"969",1966-07-30,"London",855
"970",1966-08-06,"London",978
"971",1966-08-13,"London",965
"972",1966-08-20,"London",828
"973",1966-08-27,"London",600
"974",1966-09-03,"London",403
"975",1966-09-10,"London",401
"976",1966-09-17,"London",327
"977",1966-09-24,"London",340
"978",1966-10-01,"London",344
"979",1966-10-08,"London",449
"980",1966-10-15,"London",694
"981",1966-10-22,"London",889
"982",1966-10-29,"London",1031
"983",1966-11-05,"London",1058
"984",1966-11-12,"London",1238
"985",1966-11-19,"London",1343
"986",1966-11-26,"London",1727
"987",1966-12-03,"London",2177
"988",1966-12-10,"London",2498
"989",1966-12-17,"London",2527
"990",1966-12-24,"London",2861
"991",1966-12-31,"London",3361
"992",1967-01-06,"London",5105
"993",1967-01-13,"London",3994
"994",1967-01-20,"London",3563
"995",1967-01-27,"London",3357
"996",1967-02-03,"London",4402
"997",1967-02-10,"London",4967
"998",1967-02-17,"London",5245
"999",1967-02-24,"London",5464
"1000",1967-03-03,"London",4933
"1001",1967-03-10,"London",4084
"1002",1967-03-17,"London",3871
"1003",1967-03-24,"London",2730
"1004",1967-03-31,"London",3295
"1005",1967-04-07,"London",3034
"1006",1967-04-14,"London",2023
"1007",1967-04-21,"London",1512
"1008",1967-04-28,"London",1175
"1009",1967-05-05,"London",1087
"1010",1967-05-12,"London",912
"1011",1967-05-19,"London",937
"1012",1967-05-26,"London",887
"1013",1967-06-02,"London",622
"1014",1967-06-09,"London",652
"1015",1967-06-16,"London",511
"1016",1967-06-23,"London",419
"1017",1967-06-30,"London",342
"1018",1967-07-07,"London",388
"1019",1967-07-14,"London",359
"1020",1967-07-21,"London",281
"1021",1967-07-28,"London",198
"1022",1967-08-04,"London",291
"1023",1967-08-11,"London",190
"1024",1967-08-18,"London",185
"1025",1967-08-25,"London",110
"1026",1967-09-01,"London",78
"1027",1967-09-08,"London",75
"1028",1967-09-15,"London",70
"1029",1967-09-22,"London",49
"1030",1967-09-29,"London",79
"1031",1967-10-06,"London",53
"1032",1967-10-13,"London",72
"1033",1967-10-20,"London",67
"1034",1967-10-27,"London",77
"1035",1967-11-03,"London",77
"1036",1967-11-10,"London",51
"1037",1967-11-17,"London",51
"1038",1967-11-24,"London",47
"1039",1967-12-01,"London",48
"1040",1967-12-08,"London",51
"1041",1967-12-15,"London",40
"1042",1967-12-22,"London",31
"1043",1967-12-29,"London",22
"1044",1968-01-05,"London",47
"1045",1968-01-12,"London",35
"1046",1968-01-19,"London",32
"1047",1968-01-26,"London",38
"1048",1968-02-02,"London",39
"1049",1968-02-09,"London",51
"1050",1968-02-16,"London",60
"1051",1968-02-23,"London",48
"1052",1968-03-01,"London",50
"1053",1968-03-08,"London",71
"1054",1968-03-15,"London",95
"1055",1968-03-22,"London",113
"1056",1968-03-29,"London",118
"1057",1968-04-05,"London",138
"1058",1968-04-12,"London",132
"1059",1968-04-19,"London",107
"1060",1968-04-26,"London",172
"1061",1968-05-03,"London",150
"1062",1968-05-10,"London",162
"1063",1968-05-17,"London",155
"1064",1968-05-24,"London",221
"1065",1968-05-31,"London",292
"1066",1968-06-07,"London",260
"1067",1968-06-14,"London",333
"1068",1968-06-21,"London",325
"1069",1968-06-28,"London",317
"1070",1968-07-05,"London",317
"1071",1968-07-12,"London",396
"1072",1968-07-19,"London",413
"1073",1968-07-26,"London",387
"1074",1968-08-02,"London",498
"1075",1968-08-09,"London",456
"1076",1968-08-16,"London",428
"1077",1968-08-23,"London",320
"1078",1968-08-30,"London",245
"1079",1968-09-06,"London",214
"1080",1968-09-13,"London",172
"1081",1968-09-20,"London",171
"1082",1968-09-27,"London",149
"1083",1968-10-04,"London",206
"1084",1968-10-11,"London",272
"1085",1968-10-18,"London",297
"1086",1968-10-25,"London",400
"1087",1968-11-01,"London",453
"1088",1968-11-08,"London",516
"1089",1968-11-15,"London",584
"1090",1968-11-22,"London",549
"1091",1968-11-29,"London",564
"1092",1968-12-06,"London",830
"1093",1968-12-13,"London",747
"1094",1968-12-20,"London",859
"1095",1968-12-27,"London",497
"1096",1969-01-03,"London",1396
"1097",1969-01-10,"London",1267
"1098",1969-01-17,"London",968
"1099",1969-01-24,"London",830
"1100",1969-01-31,"London",729
"1101",1969-02-07,"London",1234
"1102",1969-02-14,"London",1168
"1103",1969-02-21,"London",1217
"1104",1969-02-28,"London",1229
"1105",1969-03-07,"London",1174
"1106",1969-03-14,"London",1197
"1107",1969-03-21,"London",1157
"1108",1969-03-28,"London",1173
"1109",1969-04-04,"London",895
"1110",1969-04-11,"London",1021
"1111",1969-04-18,"London",1138
"1112",1969-04-25,"London",985
"1113",1969-05-02,"London",845
"1114",1969-05-09,"London",808
"1115",1969-05-16,"London",857
"1116",1969-05-23,"London",904
"1117",1969-05-30,"London",784
"1118",1969-06-06,"London",915
"1119",1969-06-13,"London",756
"1120",1969-06-20,"London",729
"1121",1969-06-27,"London",606
"1122",1969-07-04,"London",621
"1123",1969-07-11,"London",611
"1124",1969-07-18,"London",513
"1125",1969-07-25,"London",496
"1126",1969-08-01,"London",428
"1127",1969-08-08,"London",365
"1128",1969-08-15,"London",270
"1129",1969-08-22,"London",219
"1130",1969-08-29,"London",139
"1131",1969-09-05,"London",101
"1132",1969-09-12,"London",99
"1133",1969-09-19,"London",106
"1134",1969-09-26,"London",97
"1135",1969-10-03,"London",93
"1136",1969-10-10,"London",85
"1137",1969-10-17,"London",109
"1138",1969-10-24,"London",125
"1139",1969-10-31,"London",98
"1140",1969-11-07,"London",118
"1141",1969-11-14,"London",112
"1142",1969-11-21,"London",88
"1143",1969-11-28,"London",96
"1144",1969-12-05,"London",100
"1145",1969-12-12,"London",100
"1146",1969-12-19,"London",134
"1147",1969-12-26,"London",78
"1148",1970-01-02,"London",189
"1149",1970-01-09,"London",156
"1150",1970-01-16,"London",113
"1151",1970-01-23,"London",180
"1152",1970-01-30,"London",207
"1153",1970-02-06,"London",251
"1154",1970-02-13,"London",292
"1155",1970-02-20,"London",299
"1156",1970-02-27,"London",367
"1157",1970-03-06,"London",305
"1158",1970-03-13,"London",286
"1159",1970-03-20,"London",303
"1160",1970-03-27,"London",309
"1161",1970-04-03,"London",361
"1162",1970-04-10,"London",441
"1163",1970-04-17,"London",352
"1164",1970-04-24,"London",317
"1165",1970-05-01,"London",271
"1166",1970-05-08,"London",340
"1167",1970-05-15,"London",334
"1168",1970-05-22,"London",482
"1169",1970-05-29,"London",553
"1170",1970-06-05,"London",701
"1171",1970-06-12,"London",676
"1172",1970-06-19,"London",684
"1173",1970-06-26,"London",637
"1174",1970-07-03,"London",743
"1175",1970-07-10,"London",767
"1176",1970-07-17,"London",922
"1177",1970-07-24,"London",959
"1178",1970-07-31,"London",891
"1179",1970-08-07,"London",988
"1180",1970-08-14,"London",887
"1181",1970-08-21,"London",792
"1182",1970-08-28,"London",551
"1183",1970-09-04,"London",358
"1184",1970-09-11,"London",417
"1185",1970-09-18,"London",301
"1186",1970-09-25,"London",318
"1187",1970-10-02,"London",373
"1188",1970-10-09,"London",496
"1189",1970-10-16,"London",529
"1190",1970-10-23,"London",726
"1191",1970-10-30,"London",566
"1192",1970-11-06,"London",684
"1193",1970-11-13,"London",761
"1194",1970-11-20,"London",699
"1195",1970-11-27,"London",741
"1196",1970-12-04,"London",1019
"1197",1970-12-11,"London",892
"1198",1970-12-18,"London",1009
"1199",1970-12-25,"London",869
"1200",1971-01-01,"London",1202
"1201",1971-01-08,"London",1091
"1202",1971-01-15,"London",838
"1203",1971-01-22,"London",454
"1204",1971-01-29,"London",219
"1205",1971-02-05,"London",346
"1206",1971-02-12,"London",597
"1207",1971-02-19,"London",609
"1208",1971-02-26,"London",671
"1209",1971-03-05,"London",796
"1210",1971-03-12,"London",1250
"1211",1971-03-19,"London",1403
"1212",1971-03-26,"London",1016
"1213",1971-04-02,"London",922
"1214",1971-04-09,"London",558
"1215",1971-04-16,"London",704
"1216",1971-04-23,"London",781
"1217",1971-04-30,"London",674
"1218",1971-05-07,"London",478
"1219",1971-05-14,"London",312
"1220",1971-05-21,"London",430
"1221",1971-05-28,"London",365
"1222",1971-06-04,"London",304
"1223",1971-06-11,"London",379
"1224",1971-06-18,"London",362
"1225",1971-06-25,"London",399
"1226",1971-07-02,"London",419
"1227",1971-07-09,"London",344
"1228",1971-07-16,"London",350
"1229",1971-07-23,"London",248
"1230",1971-07-30,"London",265
"1231",1971-08-06,"London",248
"1232",1971-08-13,"London",176
"1233",1971-08-20,"London",138
"1234",1971-08-27,"London",109
"1235",1971-09-03,"London",80
"1236",1971-09-10,"London",92
"1237",1971-09-17,"London",59
"1238",1971-09-24,"London",53
"1239",1971-10-01,"London",35
"1240",1971-10-08,"London",32
"1241",1971-10-15,"London",50
"1242",1971-10-22,"London",49
"1243",1971-10-29,"London",78
"1244",1971-11-05,"London",62
"1245",1971-11-12,"London",99
"1246",1971-11-19,"London",64
"1247",1971-11-26,"London",94
"1248",1971-12-03,"London",94
"1249",1971-12-10,"London",125
"1250",1971-12-17,"London",122
"1251",1971-12-24,"London",139
"1252",1971-12-31,"London",120
"1253",1972-01-07,"London",152
"1254",1972-01-14,"London",112
"1255",1972-01-21,"London",83
"1256",1972-01-28,"London",87
"1257",1972-02-04,"London",98
"1258",1972-02-11,"London",113
"1259",1972-02-18,"London",133
"1260",1972-02-25,"London",157
"1261",1972-03-03,"London",186
"1262",1972-03-10,"London",216
"1263",1972-03-17,"London",191
"1264",1972-03-24,"London",203
"1265",1972-03-31,"London",192
"1266",1972-04-07,"London",173
"1267",1972-04-14,"London",213
"1268",1972-04-21,"London",189
"1269",1972-04-28,"London",154
"1270",1972-05-05,"London",142
"1271",1972-05-12,"London",195
"1272",1972-05-19,"London",179
"1273",1972-05-26,"London",197
"1274",1972-06-02,"London",192
"1275",1972-06-09,"London",266
"1276",1972-06-16,"London",249
"1277",1972-06-23,"London",271
"1278",1972-06-30,"London",255
"1279",1972-07-07,"London",328
"1280",1972-07-14,"London",369
"1281",1972-07-21,"London",400
"1282",1972-07-28,"London",361
"1283",1972-08-04,"London",376
"1284",1972-08-11,"London",343
"1285",1972-08-18,"London",262
"1286",1972-08-25,"London",147
"1287",1972-09-01,"London",121
"1288",1972-09-08,"London",129
"1289",1972-09-15,"London",111
"1290",1972-09-22,"London",92
"1291",1972-09-29,"London",92
"1292",1972-10-06,"London",130
"1293",1972-10-13,"London",183
"1294",1972-10-20,"London",207
"1295",1972-10-27,"London",263
"1296",1972-11-03,"London",298
"1297",1972-11-10,"London",315
"1298",1972-11-17,"London",334
"1299",1972-11-24,"London",264
"1300",1972-12-01,"London",332
"1301",1972-12-08,"London",331
"1302",1972-12-15,"London",318
"1303",1972-12-22,"London",404
"1304",1972-12-29,"London",262
"1305",1973-01-05,"London",636
"1306",1973-01-12,"London",573
"1307",1973-01-19,"London",388
"1308",1973-01-26,"London",392
"1309",1973-02-02,"London",440
"1310",1973-02-09,"London",577
"1311",1973-02-16,"London",627
"1312",1973-02-23,"London",711
"1313",1973-03-02,"London",819
"1314",1973-03-09,"London",782
"1315",1973-03-16,"London",939
"1316",1973-03-23,"London",1051
"1317",1973-03-30,"London",967
"1318",1973-04-06,"London",1063
"1319",1973-04-13,"London",889
"1320",1973-04-20,"London",823
"1321",1973-04-27,"London",935
"1322",1973-05-04,"London",862
"1323",1973-05-11,"London",621
"1324",1973-05-18,"London",508
"1325",1973-05-25,"London",681
"1326",1973-06-01,"London",560
"1327",1973-06-08,"London",705
"1328",1973-06-15,"London",555
"1329",1973-06-22,"London",557
"1330",1973-06-29,"London",509
"1331",1973-07-06,"London",577
"1332",1973-07-13,"London",447
"1333",1973-07-20,"London",479
"1334",1973-07-27,"London",396
"1335",1973-08-03,"London",432
"1336",1973-08-10,"London",427
"1337",1973-08-17,"London",329
"1338",1973-08-24,"London",213
"1339",1973-08-31,"London",153
"1340",1973-09-07,"London",123
"1341",1973-09-14,"London",96
"1342",1973-09-21,"London",67
"1343",1973-09-28,"London",88
"1344",1973-10-05,"London",93
"1345",1973-10-12,"London",111
"1346",1973-10-19,"London",109
"1347",1973-10-26,"London",102
"1348",1973-11-02,"London",132
"1349",1973-11-09,"London",76
"1350",1973-11-16,"London",155
"1351",1973-11-23,"London",132
"1352",1973-11-30,"London",115
"1353",1973-12-07,"London",120
"1354",1973-12-14,"London",118
"1355",1973-12-21,"London",149
"1356",1973-12-28,"London",76
"1357",1974-01-04,"London",135
"1358",1974-01-11,"London",140
"1359",1974-01-18,"London",129
"1360",1974-01-25,"London",117
"1361",1974-02-01,"London",118
"1362",1974-02-08,"London",131
"1363",1974-02-15,"London",221
"1364",1974-02-22,"London",233
"1365",1974-03-01,"London",230
"1366",1974-03-08,"London",247
"1367",1974-03-15,"London",213
"1368",1974-03-22,"London",291
"1369",1974-03-29,"London",287
"1370",1974-04-05,"London",269
"1371",1974-04-12,"London",238
"1372",1974-04-19,"London",249
"1373",1974-04-26,"London",250
"1374",1974-05-03,"London",263
"1375",1974-05-10,"London",162
"1376",1974-05-17,"London",164
"1377",1974-05-24,"London",233
"1378",1974-05-31,"London",180
"1379",1974-06-07,"London",236
"1380",1974-06-14,"London",209
"1381",1974-06-21,"London",208
"1382",1974-06-28,"London",201
"1383",1974-07-05,"London",258
"1384",1974-07-12,"London",213
"1385",1974-07-19,"London",241
"1386",1974-07-26,"London",240
"1387",1974-08-02,"London",202
"1388",1974-08-09,"London",153
"1389",1974-08-16,"London",145
"1390",1974-08-23,"London",103
"1391",1974-08-30,"London",48
"1392",1974-09-06,"London",72
"1393",1974-09-13,"London",42
"1394",1974-09-20,"London",53
"1395",1974-09-27,"London",71
"1396",1974-10-04,"London",94
"1397",1974-10-11,"London",88
"1398",1974-10-18,"London",106
"1399",1974-10-25,"London",131
"1400",1974-11-01,"London",140
"1401",1974-11-08,"London",185
"1402",1974-11-15,"London",127
"1403",1974-11-22,"London",144
"1404",1974-11-29,"London",117
"1405",1974-12-06,"London",185
"1406",1974-12-13,"London",154
"1407",1974-12-20,"London",175
"1408",1974-12-27,"London",111
"1409",1975-01-03,"London",260
"1410",1975-01-10,"London",348
"1411",1975-01-17,"London",232
"1412",1975-01-24,"London",258
"1413",1975-01-31,"London",256
"1414",1975-02-07,"London",310
"1415",1975-02-14,"London",311
"1416",1975-02-21,"London",419
"1417",1975-02-28,"London",475
"1418",1975-03-07,"London",397
"1419",1975-03-14,"London",399
"1420",1975-03-21,"London",514
"1421",1975-03-28,"London",537
"1422",1975-04-04,"London",372
"1423",1975-04-11,"London",592
"1424",1975-04-18,"London",468
"1425",1975-04-25,"London",416
"1426",1975-05-02,"London",357
"1427",1975-05-09,"London",425
"1428",1975-05-16,"London",561
"1429",1975-05-23,"London",529
"1430",1975-05-30,"London",593
"1431",1975-06-06,"London",778
"1432",1975-06-13,"London",617
"1433",1975-06-20,"London",539
"1434",1975-06-27,"London",555
"1435",1975-07-04,"London",524
"1436",1975-07-11,"London",563
"1437",1975-07-18,"London",503
"1438",1975-07-25,"London",477
"1439",1975-08-01,"London",437
"1440",1975-08-08,"London",380
"1441",1975-08-15,"London",306
"1442",1975-08-22,"London",194
"1443",1975-08-29,"London",118
"1444",1975-09-05,"London",109
"1445",1975-09-12,"London",107
"1446",1975-09-19,"London",56
"1447",1975-09-26,"London",94
"1448",1975-10-03,"London",75
"1449",1975-10-10,"London",114
"1450",1975-10-17,"London",95
"1451",1975-10-24,"London",112
"1452",1975-10-31,"London",106
"1453",1975-11-07,"London",136
"1454",1975-11-14,"London",115
"1455",1975-11-21,"London",96
"1456",1975-11-28,"London",88
"1457",1975-12-05,"London",80
"1458",1975-12-12,"London",111
"1459",1975-12-19,"London",71
"1460",1975-12-26,"London",52
"1461",1976-01-02,"London",87
"1462",1976-01-09,"London",124
"1463",1976-01-16,"London",116
"1464",1976-01-23,"London",59
"1465",1976-01-30,"London",105
"1466",1976-02-06,"London",89
"1467",1976-02-13,"London",100
"1468",1976-02-20,"London",134
"1469",1976-02-27,"London",100
"1470",1976-03-05,"London",102
"1471",1976-03-12,"London",118
"1472",1976-03-19,"London",130
"1473",1976-03-26,"London",122
"1474",1976-04-02,"London",135
"1475",1976-04-09,"London",157
"1476",1976-04-16,"London",158
"1477",1976-04-23,"London",182
"1478",1976-04-30,"London",212
"1479",1976-05-07,"London",155
"1480",1976-05-14,"London",196
"1481",1976-05-21,"London",209
"1482",1976-05-28,"London",197
"1483",1976-06-04,"London",230
"1484",1976-06-11,"London",182
"1485",1976-06-18,"London",210
"1486",1976-06-25,"London",164
"1487",1976-07-02,"London",134
"1488",1976-07-09,"London",133
"1489",1976-07-16,"London",157
"1490",1976-07-23,"London",78
"1491",1976-07-30,"London",96
"1492",1976-08-06,"London",75
"1493",1976-08-13,"London",81
